GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB120913A   |    533568    | 1.366310e+00 | 7.694760e-01 | 1.984340e+00 | 1.135400e+00 | 7.335380e-01 | 1.536380e+00 | 6.409210e-01 | 3.252360e-01 | 9.873410e-01 | 2.363950e-01 | 8.959920e-02 | 4.534210e-01 | 5.358560e-01 | 0.000000e+00 | 1.210110e+00 | 3.379090e+00 | 2.187160e+00 | 4.571960e+00 | 3.680810e+00 | 2.382990e+00 | 5.038170e+00 | 0.02 | 22.988000 | 23.008000 |  
GRB120911A   |    533268    | 1.582330e+00 | 4.813890e-01 | 2.935510e+00 | 1.743940e+00 | 8.420350e-01 | 2.572470e+00 | 1.370970e+00 | 0.000000e+00 | 2.066700e+00 | 6.616460e-01 | 1.908490e-01 | 1.271280e+00 | 1.777180e+00 | 0.000000e+00 | 4.557850e+00 | 5.358880e+00 | 2.980330e+00 | 7.743050e+00 | 6.474470e+00 | 3.628360e+00 | 9.405400e+00 | 0.02 | -0.172000 | -0.152000 |  
GRB120909A   |    533060    | 2.869910e-01 | NaN | NaN | 6.555490e-01 | NaN | NaN | 1.185420e+00 | NaN | NaN | 1.098340e+00 | NaN | NaN | 5.085220e+00 | NaN | NaN | 3.226150e+00 | NaN | NaN | 7.195710e+00 | NaN | NaN | 0.02 | 1.080000 | 1.100000 |  
GRB120907A   |    532871    | 2.091200e+00 | 0.000000e+00 | 3.537830e+00 | 7.372220e-01 | 0.000000e+00 | 1.209330e+00 | 1.478990e-01 | 0.000000e+00 | 3.263120e-01 | 2.261150e-02 | 0.000000e+00 | 1.010850e-01 | 3.508030e-02 | 0.000000e+00 | 2.138090e-01 | 2.998950e+00 | 0.000000e+00 | 4.850100e+00 | 3.011460e+00 | 0.000000e+00 | 4.865530e+00 | 0.02 | 1.448000 | 1.468000 |  
GRB120819A   |    531428    | 1.840620e+00 | 0.000000e+00 | 2.830960e+00 | 4.400990e-01 | 0.000000e+00 | 6.899430e-01 | 5.447710e-02 | 0.000000e+00 | 1.169850e-01 | 5.428000e-03 | 0.000000e+00 | 1.845910e-02 | 7.518870e-03 | 0.000000e+00 | 2.942590e-02 | 2.340610e+00 | 0.000000e+00 | 3.536550e+00 | 2.342710e+00 | 0.000000e+00 | 3.539220e+00 | 0.02 | 16.708000 | 16.728000 |  
GRB120817B   |    531259    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB120817A   |    531267    | 9.738190e-01 | 0.000000e+00 | 1.569030e+00 | 6.076180e-01 | 0.000000e+00 | 9.321300e-01 | 2.440010e-01 | 0.000000e+00 | 6.010790e-01 | 6.770340e-02 | 0.000000e+00 | 3.208380e-01 | 1.322260e-01 | 0.000000e+00 | 9.781850e-01 | 1.893140e+00 | 9.698690e-01 | 2.810450e+00 | 1.957100e+00 | 9.775810e-01 | 2.981970e+00 | 0.02 | 10.272000 | 10.292000 |  
GRB120816A   |    531223    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB120815A   |    531003    | 2.770170e+00 | 1.409470e+00 | 4.178600e+00 | 1.733030e+00 | 9.498820e-01 | 2.492750e+00 | 6.980630e-01 | 2.317040e-01 | 1.207520e+00 | 1.942810e-01 | 0.000000e+00 | 4.400370e-01 | 3.799660e-01 | 0.000000e+00 | 1.015200e+00 | 5.395570e+00 | 3.099400e+00 | 7.691840e+00 | 5.582100e+00 | 3.194900e+00 | 7.975910e+00 | 0.02 | 0.524000 | 0.544000 |  
GRB120811C   |    530689    | 1.766880e+00 | NaN | NaN | 1.808830e+00 | NaN | NaN | 1.304780e+00 | NaN | NaN | 5.874460e-01 | NaN | NaN | 1.505990e+00 | NaN | NaN | 5.467930e+00 | NaN | NaN | 6.386140e+00 | NaN | NaN | 0.02 | 5.316000 | 5.336000 |  
GRB120811A   |    530581    | 3.402410e-01 | 0.000000e+00 | 1.019990e+00 | 4.778060e-01 | 0.000000e+00 | 8.396540e-01 | 4.975850e-01 | 0.000000e+00 | 7.484940e-01 | 3.006280e-01 | 0.000000e+00 | 6.234270e-01 | 9.533280e-01 | 0.000000e+00 | 5.751000e+00 | 1.615240e+00 | 0.000000e+00 | 2.535280e+00 | 2.257290e+00 | 1.101660e+00 | 5.896730e+00 | 0.02 | -0.492000 | -0.472000 |  
GRB120807A   |    530267    | 1.266090e+00 | 6.841790e-01 | 1.893360e+00 | 9.539670e-01 | 6.392630e-01 | 1.267760e+00 | 4.796850e-01 | 0.000000e+00 | 7.485640e-01 | 1.606430e-01 | 4.557680e-02 | 3.289410e-01 | 3.450900e-01 | 0.000000e+00 | 8.528410e-01 | 2.860370e+00 | 1.918060e+00 | 3.802970e+00 | 3.044830e+00 | 2.036050e+00 | 4.059830e+00 | 0.02 | 0.768000 | 0.788000 |  
GRB120805A   |    530031    | 1.447170e+00 | 5.273210e-01 | 2.426690e+00 | 9.704870e-01 | 3.889530e-01 | 1.542740e+00 | 4.229690e-01 | 0.000000e+00 | 8.453390e-01 | 1.281710e-01 | 0.000000e+00 | 3.524830e-01 | 2.601430e-01 | 0.000000e+00 | 8.947960e-01 | 2.971400e+00 | 1.269420e+00 | 4.673740e+00 | 3.111300e+00 | 1.309770e+00 | 4.918870e+00 | 0.02 | 4.816000 | 4.836000 |  
GRB120804A   |    529686    | 1.207950e-03 | 1.096080e-03 | 3.883350e-03 | 1.714560e-02 | 1.358290e-02 | 4.244150e-02 | 1.903010e-01 | 1.536690e-01 | 4.204350e-01 | 6.436970e-01 | 5.276490e-01 | 1.330700e+00 | 1.645680e+01 | 1.334980e+01 | 2.929120e+01 | 8.643590e-01 | 6.967990e-01 | 1.789640e+00 | 1.642640e+01 | 1.349950e+01 | 2.987400e+01 | 0.02 | 0.372000 | 0.392000 |  
GRB120803B   |    529606    | 9.302520e-01 | 4.076400e-01 | 1.503540e+00 | 1.084220e+00 | 6.508080e-01 | 1.499440e+00 | 9.095760e-01 | 5.110660e-01 | 1.303890e+00 | 4.625240e-01 | 1.971270e-01 | 8.108770e-01 | 1.288450e+00 | 4.522690e-01 | 2.818340e+00 | 3.386540e+00 | 2.161570e+00 | 4.612130e+00 | 4.212420e+00 | 2.617230e+00 | 5.924480e+00 | 0.02 | 6.268000 | 6.288000 |  
GRB120803A   |    529582    | 4.508610e-01 | 0.000000e+00 | 1.070760e+00 | 1.362930e-01 | 0.000000e+00 | 3.383990e-01 | 2.210650e-02 | 0.000000e+00 | 7.880300e-02 | 2.878060e-03 | 0.000000e+00 | 1.461860e-02 | 4.225710e-03 | 0.000000e+00 | 2.473310e-02 | 6.109060e-01 | 0.000000e+00 | 1.472400e+00 | 6.125550e-01 | 0.000000e+00 | 1.477770e+00 | 0.02 | 7.132000 | 7.152000 |  
GRB120802A   |    529486    | 2.167860e+00 | 1.253860e+00 | 3.181910e+00 | 1.918460e+00 | 1.384260e+00 | 2.442100e+00 | 1.166590e+00 | 7.175430e-01 | 1.601730e+00 | 4.569580e-01 | 2.124740e-01 | 7.678510e-01 | 1.073400e+00 | 4.251460e-01 | 2.115200e+00 | 5.709870e+00 | 4.157070e+00 | 7.265970e+00 | 6.326290e+00 | 4.641290e+00 | 8.017930e+00 | 0.02 | 8.820000 | 8.840000 |  
GRB120729A   |    529095    | 1.486130e+00 | 8.597940e-01 | 2.137150e+00 | 1.450560e+00 | 1.010550e+00 | 1.890710e+00 | 9.895950e-01 | 5.422080e-01 | 1.428440e+00 | 4.258030e-01 | 1.738060e-01 | 7.504370e-01 | 1.060050e+00 | 3.625500e-01 | 2.205760e+00 | 4.352090e+00 | 3.027090e+00 | 5.676250e+00 | 4.986340e+00 | 3.357510e+00 | 6.682160e+00 | 0.02 | 0.420000 | 0.440000 |  
GRB120728A   |    529021    | 4.663070e+00 | 2.363160e+00 | 7.093360e+00 | 3.236190e+00 | 2.015230e+00 | 4.443280e+00 | 1.475730e+00 | 7.793620e-01 | 2.143570e+00 | 4.555780e-01 | 1.794030e-01 | 7.830970e-01 | 9.377810e-01 | 3.187170e-01 | 1.825360e+00 | 9.830490e+00 | 6.014110e+00 | 1.364100e+01 | 1.031270e+01 | 6.442060e+00 | 1.419330e+01 | 0.02 | 8.048000 | 8.068000 |  
GRB120724A   |    528443    | 1.095870e+00 | 3.775030e-01 | 1.922300e+00 | 1.024450e+00 | 5.259050e-01 | 1.502510e+00 | 6.644130e-01 | 2.965000e-01 | 1.031190e+00 | 2.743420e-01 | 8.260100e-02 | 5.479950e-01 | 6.654960e-01 | 0.000000e+00 | 1.709870e+00 | 3.059060e+00 | 1.656910e+00 | 4.469940e+00 | 3.450210e+00 | 1.912320e+00 | 4.993310e+00 | 0.02 | 10.380000 | 10.400000 |  
GRB120722A   |    528195    | 1.659110e+00 | 0.000000e+00 | 2.773650e+00 | 2.390020e-01 | 0.000000e+00 | 4.271330e-01 | 1.556300e-02 | 0.000000e+00 | 4.807770e-02 | 8.648240e-04 | 0.000000e+00 | 6.163840e-03 | 1.076470e-03 | 0.000000e+00 | 9.264670e-03 | 1.914530e+00 | 0.000000e+00 | 3.167900e+00 | 1.914690e+00 | 0.000000e+00 | 3.168190e+00 | 0.02 | 22.264000 | 22.284000 |  
GRB120714B   |    526642    | 4.603340e-01 | 1.146710e-01 | 8.871850e-01 | 5.231430e-01 | 0.000000e+00 | 8.133530e-01 | 4.261840e-01 | 0.000000e+00 | 6.797430e-01 | 2.116710e-01 | 4.835700e-02 | 4.269370e-01 | 5.799540e-01 | 0.000000e+00 | 1.576290e+00 | 1.621330e+00 | 7.746870e-01 | 2.469420e+00 | 1.989610e+00 | 9.423740e-01 | 3.088940e+00 | 0.02 | 30.160000 | 30.180000 |  
GRB120714A   |    526593    | 2.689850e+00 | 1.412960e+00 | 3.961460e+00 | 1.487090e+00 | 7.632630e-01 | 2.131920e+00 | 5.163320e-01 | 1.350300e-01 | 9.570030e-01 | 1.267020e-01 | 0.000000e+00 | 3.298210e-01 | 2.340190e-01 | 0.000000e+00 | 7.349480e-01 | 4.820080e+00 | 2.884340e+00 | 6.753380e+00 | 4.927290e+00 | 2.931460e+00 | 6.924010e+00 | 0.02 | 4.180000 | 4.200000 |  
GRB120712A   |    526351    | 1.301470e+00 | NaN | NaN | 1.353070e+00 | NaN | NaN | 9.936300e-01 | NaN | NaN | 4.540250e-01 | NaN | NaN | 1.174610e+00 | NaN | NaN | 4.102230e+00 | NaN | NaN | 4.826520e+00 | NaN | NaN | 0.02 | 7.620000 | 7.640000 |  
GRB120711B   |    526270    | 1.312510e-01 | 0.000000e+00 | 5.839090e-01 | 1.627810e-02 | 0.000000e+00 | 2.054650e-01 | 7.916850e-04 | 0.000000e+00 | 8.392970e-02 | 4.048960e-05 | 0.000000e+00 | 9.340690e-02 | 4.935090e-05 | 0.000000e+00 | 1.115480e+00 | 1.457320e-01 | 0.000000e+00 | 7.814950e-01 | 1.373650e-01 | 0.000000e+00 | 7.779250e-01 | 0.02 | 95.548000 | 95.568000 |  
GRB120703A   |    525671    | 9.646280e-04 | 8.838390e-04 | 2.975240e-03 | 1.174090e-02 | 1.094910e-02 | 3.278240e-02 | 1.513800e-01 | 1.237240e-01 | 3.289380e-01 | 4.362810e-01 | 4.251050e-01 | 1.041740e+00 | 1.327430e+01 | 1.075910e+01 | 2.306470e+01 | 6.868090e-01 | 5.609230e-01 | 1.403730e+00 | 1.324380e+01 | 1.087760e+01 | 2.353360e+01 | 0.02 | 0.460000 | 0.480000 |  
GRB120701A   |    525477    | 2.077050e-04 | 1.702680e-04 | 1.402520e-03 | 3.336940e-03 | 2.105080e-03 | 1.430820e-02 | 2.614750e-02 | 2.377450e-02 | 1.317560e-01 | 8.481340e-02 | 8.169100e-02 | 3.938820e-01 | 3.217820e+00 | 2.062810e+00 | 8.063830e+00 | 1.138160e-01 | 1.077040e-01 | 5.416750e-01 | 1.904960e+00 | NaN | NaN | 0.02 | 14.968000 | 14.988000 |  
GRB120630A   |    525451    | 2.436060e-01 | 0.000000e+00 | 1.056460e+00 | 4.901290e-01 | 0.000000e+00 | 1.031030e+00 | 7.679990e-01 | 0.000000e+00 | 1.191870e+00 | 6.378300e-01 | 0.000000e+00 | 1.165880e+00 | 2.657580e+00 | 0.000000e+00 | 1.196960e+01 | 2.139490e+00 | 0.000000e+00 | 3.437520e+00 | 4.158330e+00 | 1.477200e+00 | 1.236600e+01 | 0.02 | 0.376000 | 0.396000 |  
GRB120624B   |    525068    | 2.817070e-03 | 0.000000e+00 | 1.461720e-02 | 2.992660e-02 | 0.000000e+00 | 1.210510e-01 | 2.798950e-01 | 0.000000e+00 | 8.961420e-01 | 8.536130e-01 | 0.000000e+00 | 2.314750e+00 | 1.862120e+01 | 0.000000e+00 | 3.832680e+01 | 1.165860e+00 | 0.000000e+00 | 3.343580e+00 | 1.928440e+01 | 0.000000e+00 | 3.935540e+01 | 0.02 | 175.580000 | 175.600000 |  
GRB120612A   |    524128    | 6.748990e-01 | NaN | NaN | 2.469600e-01 | NaN | NaN | 5.186630e-02 | NaN | NaN | 8.238000e-03 | NaN | NaN | 1.294550e-02 | NaN | NaN | 9.822870e-01 | NaN | NaN | 9.869840e-01 | NaN | NaN | 0.02 | 34.356000 | 34.376000 |  
GRB120521C   |    522656    | 1.249510e+00 | 6.145030e-01 | 1.912420e+00 | 1.123580e+00 | 6.811610e-01 | 1.565990e+00 | 6.962080e-01 | 3.122820e-01 | 1.089670e+00 | 2.769540e-01 | 8.685630e-02 | 5.438060e-01 | 6.566230e-01 | 0.000000e+00 | 1.554910e+00 | 3.346230e+00 | 2.027560e+00 | 4.665020e+00 | 3.726160e+00 | 2.207830e+00 | 5.283980e+00 | 0.02 | 0.548000 | 0.568000 |  
GRB120521B   |    522586    | 1.328270e+00 | 5.174590e-01 | 2.262560e+00 | 1.401090e+00 | 7.679740e-01 | 2.002590e+00 | 1.046560e+00 | 5.184910e-01 | 1.542550e+00 | 4.846780e-01 | 1.679450e-01 | 8.685880e-01 | 1.265990e+00 | 3.489470e-01 | 2.805260e+00 | 4.260590e+00 | 2.505510e+00 | 6.015280e+00 | 5.041890e+00 | 2.978470e+00 | 7.131520e+00 | 0.02 | 25.364000 | 25.384000 |  
GRB120521A   |    522578    | 1.004260e+00 | 5.277060e-01 | 1.533520e+00 | 1.266200e+00 | 8.727130e-01 | 1.641420e+00 | 1.163440e+00 | 7.179290e-01 | 1.591980e+00 | 6.362830e-01 | 2.984560e-01 | 1.069340e+00 | 1.868380e+00 | 7.195610e-01 | 3.875830e+00 | 4.070170e+00 | 2.932500e+00 | 5.208170e+00 | 5.302290e+00 | 3.568320e+00 | 7.376650e+00 | 0.02 | 0.136000 | 0.156000 |  
GRB120514A   |    522197    | 2.015860e-04 | 1.053070e-04 | 6.239970e-03 | 2.397660e-03 | 1.298050e-03 | 4.698450e-02 | 2.803450e-02 | 1.475490e-02 | 3.091760e-01 | 9.183760e-02 | 5.031430e-02 | 7.572820e-01 | 3.024090e+00 | 1.281660e+00 | 1.166130e+01 | 1.285020e-01 | 6.691870e-02 | 1.108590e+00 | 3.068300e+00 | 1.298740e+00 | 1.199340e+01 | 0.02 | 0.220000 | 0.240000 |  
GRB120422A   |    520658    | 1.319960e-01 | 0.000000e+00 | 5.972570e-01 | 2.548520e-01 | 0.000000e+00 | 6.326800e-01 | 3.811780e-01 | 0.000000e+00 | 6.721270e-01 | 3.054090e-01 | 3.901910e-02 | 6.100100e-01 | 1.230830e+00 | 0.000000e+00 | 6.653960e+00 | 1.073440e+00 | 0.000000e+00 | 2.048390e+00 | 1.998850e+00 | 4.655630e-01 | 6.892760e+00 | 0.02 | 4.020000 | 4.040000 |  
GRB120404A   |    519380    | 1.059040e+00 | 3.489230e-01 | 1.933710e+00 | 1.145180e+00 | 5.849620e-01 | 1.665250e+00 | 8.805220e-01 | 4.484150e-01 | 1.293950e+00 | 4.174230e-01 | 1.458640e-01 | 7.818690e-01 | 1.107610e+00 | 0.000000e+00 | 2.748690e+00 | 3.502160e+00 | 2.029080e+00 | 4.991200e+00 | 4.192350e+00 | 2.492970e+00 | 5.920060e+00 | 0.02 | 31.668000 | 31.688000 |  
GRB120403B   |    519256    | 6.521120e-01 | 0.000000e+00 | 1.291250e+00 | 7.367750e-01 | 2.397420e-01 | 1.226230e+00 | 5.669150e-01 | 1.475360e-01 | 1.032960e+00 | 2.922040e-01 | 0.000000e+00 | 6.168540e-01 | 7.833820e-01 | 0.000000e+00 | 2.094640e+00 | 2.255250e+00 | 0.000000e+00 | 3.751240e+00 | 2.769110e+00 | 8.756530e-01 | 4.705950e+00 | 0.02 | 1.336000 | 1.356000 |  
GRB120403A   |    519211    | 9.052580e-02 | 0.000000e+00 | 4.924640e-01 | 2.645560e-01 | 0.000000e+00 | 7.539210e-01 | 6.295990e-01 | 0.000000e+00 | 1.078550e+00 | 7.173370e-01 | 0.000000e+00 | 1.130930e+00 | 4.117950e+00 | 0.000000e+00 | 1.104990e+01 | 1.702010e+00 | 0.000000e+00 | 2.973020e+00 | 5.102750e+00 | 1.897540e+00 | 1.148310e+01 | 0.02 | 0.664000 | 0.684000 |  
GRB120401A   |    519043    | 5.629130e-04 | 0.000000e+00 | 6.693550e-01 | 5.810330e-03 | 0.000000e+00 | 9.622640e-01 | 5.428830e-02 | 0.000000e+00 | 1.260650e+00 | 1.636880e-01 | 2.748330e-01 | 1.170970e+00 | 3.381690e+00 | 0.000000e+00 | 1.073920e+01 | 2.243010e-01 | 0.000000e+00 | 3.574870e+00 | 3.439350e+00 | 0.000000e+00 | 1.111630e+01 | 0.02 | -84.640000 | -84.620000 |  
GRB120328A   |    518792    | 7.410320e-01 | 2.742170e-01 | 1.252580e+00 | 6.519770e-01 | 3.450690e-01 | 9.565300e-01 | 3.937560e-01 | 1.314760e-01 | 6.554260e-01 | 1.533750e-01 | 0.000000e+00 | 3.402470e-01 | 3.590690e-01 | 0.000000e+00 | 1.023670e+00 | 1.940140e+00 | 1.034780e+00 | 2.845520e+00 | 2.145830e+00 | 1.129660e+00 | 3.178000e+00 | 0.02 | -4.300000 | -4.280000 |  
GRB120327A   |    518731    | 1.311060e+00 | 8.362380e-01 | 1.835130e+00 | 1.822310e+00 | 1.353140e+00 | 2.282330e+00 | 1.873560e+00 | 1.440150e+00 | 2.302570e+00 | 1.120270e+00 | 7.695010e-01 | 1.495080e+00 | 3.520720e+00 | 2.174240e+00 | 5.229310e+00 | 6.127220e+00 | 4.777610e+00 | 7.478400e+00 | 8.528340e+00 | 6.552330e+00 | 1.057880e+01 | 0.02 | 37.980000 | 38.000000 |  
GRB120326A   |    518626    | 1.226210e+00 | NaN | NaN | 1.403890e+00 | NaN | NaN | 1.153590e+00 | NaN | NaN | 5.769170e-01 | NaN | NaN | 1.588370e+00 | NaN | NaN | 4.360610e+00 | NaN | NaN | 5.372170e+00 | NaN | NaN | 0.02 | 4.220000 | 4.240000 |  
GRB120324A   |    518507    | 8.047720e-04 | 6.493750e-04 | 2.082410e-03 | 9.995220e-03 | 8.044330e-03 | 2.294230e-02 | 1.102450e-01 | 9.093360e-02 | 2.310010e-01 | 3.229750e-01 | 3.123930e-01 | 7.331900e-01 | 9.652800e+00 | 7.906050e+00 | 1.628150e+01 | 5.063100e-01 | 4.125830e-01 | 9.826950e-01 | 9.632710e+00 | 7.993550e+00 | 1.660530e+01 | 0.02 | 34.056000 | 34.076000 |  
GRB120320A   |    518200    | 6.400420e-01 | NaN | NaN | 6.360220e-01 | NaN | NaN | 4.429380e-01 | NaN | NaN | 1.935500e-01 | NaN | NaN | 4.870160e-01 | NaN | NaN | 1.913260e+00 | NaN | NaN | 2.203420e+00 | NaN | NaN | 0.02 | 10.708000 | 10.728000 |  
GRB120312A   |    517566    | 1.332020e+00 | 4.153010e-01 | 2.417630e+00 | 1.215640e+00 | 0.000000e+00 | 1.854450e+00 | 7.664710e-01 | 2.471530e-01 | 1.287340e+00 | 3.092660e-01 | 0.000000e+00 | 6.826870e-01 | 7.396320e-01 | 0.000000e+00 | 2.115090e+00 | 3.623390e+00 | 1.734880e+00 | 5.517400e+00 | 4.053930e+00 | 1.955360e+00 | 6.189770e+00 | 0.02 | 3.316000 | 3.336000 |  
GRB120311B   |    517489    | 1.572700e+00 | 7.942540e-01 | 2.368020e+00 | 1.154950e+00 | 7.051760e-01 | 1.603270e+00 | 5.633320e-01 | 2.459070e-01 | 9.050750e-01 | 1.839430e-01 | 5.528760e-02 | 3.835160e-01 | 3.898500e-01 | 0.000000e+00 | 9.768710e-01 | 3.474850e+00 | 2.128330e+00 | 4.821520e+00 | 3.680680e+00 | 2.248690e+00 | 5.117480e+00 | 0.02 | 0.120000 | 0.140000 |  
GRB120311A   |    517469    | 2.683690e+00 | 1.943410e+00 | 3.426860e+00 | 1.672460e+00 | 1.224950e+00 | 2.111520e+00 | 6.707020e-01 | 3.917430e-01 | 9.721130e-01 | 1.858710e-01 | 8.594270e-02 | 3.206550e-01 | 3.628260e-01 | 1.511290e-01 | 6.891780e-01 | 5.212630e+00 | 3.917550e+00 | 6.508380e+00 | 5.390230e+00 | 4.029180e+00 | 6.756730e+00 | 0.02 | 0.272000 | 0.292000 |  
GRB120308A   |    517234    | 5.910350e-01 | 2.315290e-01 | 1.009720e+00 | 6.510620e-01 | 3.480330e-01 | 9.496920e-01 | 5.114490e-01 | 2.420770e-01 | 7.840420e-01 | 2.466910e-01 | 8.373980e-02 | 4.662310e-01 | 6.622090e-01 | 0.000000e+00 | 1.564690e+00 | 2.000330e+00 | 1.117760e+00 | 2.885600e+00 | 2.414880e+00 | 1.320010e+00 | 3.570660e+00 | 0.02 | -6.776000 | -6.756000 |  
GRB120305A   |    516997    | 6.125070e+00 | NaN | NaN | 1.030750e+01 | NaN | NaN | 1.318970e+01 | NaN | NaN | 9.364780e+00 | NaN | NaN | 3.389070e+01 | NaN | NaN | 3.898710e+01 | NaN | NaN | 6.351290e+01 | NaN | NaN | 0.02 | 0.016000 | 0.036000 |  
GRB120302A   |    516694    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB120229A   |    516571    | 1.198160e+00 | 7.331730e-01 | 1.717450e+00 | 1.538390e+00 | 1.105070e+00 | 1.966760e+00 | 1.443420e+00 | 1.025820e+00 | 1.856760e+00 | 8.027440e-01 | 4.903720e-01 | 1.151280e+00 | 2.386220e+00 | 1.284720e+00 | 3.868210e+00 | 4.982740e+00 | 3.702860e+00 | 6.263630e+00 | 6.569150e+00 | 4.770910e+00 | 8.453790e+00 | 0.02 | 0.032000 | 0.052000 |  
GRB120224A   |    515976    | 1.709800e+00 | 0.000000e+00 | 2.823460e+00 | 8.037170e-01 | 0.000000e+00 | 1.509940e+00 | 2.292960e-01 | 0.000000e+00 | 8.792970e-01 | 4.758710e-02 | 0.000000e+00 | 4.147310e-01 | 8.205190e-02 | 0.000000e+00 | 1.155490e+00 | 2.790390e+00 | 0.000000e+00 | 4.630860e+00 | 2.823760e+00 | 0.000000e+00 | 4.810010e+00 | 0.02 | 1.156000 | 1.176000 |  
GRB120219A   |    515375    | 8.330170e-01 | 0.000000e+00 | 1.255610e+00 | 6.832880e-01 | 3.926630e-01 | 9.570570e-01 | 3.799160e-01 | 1.267110e-01 | 6.514980e-01 | 1.382540e-01 | 0.000000e+00 | 3.247960e-01 | 3.110570e-01 | 0.000000e+00 | 9.258990e-01 | 2.034480e+00 | 1.218830e+00 | 2.847140e+00 | 2.207280e+00 | 1.271600e+00 | 3.180340e+00 | 0.02 | -9.672000 | -9.652000 |  
GRB120218A   |    515277    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB120215A   |    515015    | 7.296560e-01 | 2.796280e-01 | 1.229390e+00 | 6.974130e-01 | 3.818040e-01 | 1.001560e+00 | 4.642420e-01 | 0.000000e+00 | 7.147900e-01 | 1.958000e-01 | 5.734380e-02 | 3.824840e-01 | 4.813170e-01 | 0.000000e+00 | 1.184730e+00 | 2.087100e+00 | 1.190020e+00 | 2.984370e+00 | 2.372620e+00 | 1.355720e+00 | 3.399280e+00 | 0.02 | 1.784000 | 1.804000 |  
GRB120213A   |    514767    | 8.145880e-01 | 4.372050e-01 | 1.211950e+00 | 8.044890e-01 | 5.352700e-01 | 1.069610e+00 | 5.564470e-01 | 3.265890e-01 | 7.839680e-01 | 2.421260e-01 | 1.108950e-01 | 4.070520e-01 | 6.071220e-01 | 2.372070e-01 | 1.198500e+00 | 2.417640e+00 | 1.633820e+00 | 3.201570e+00 | 2.782620e+00 | 1.865660e+00 | 3.712350e+00 | 0.02 | 2.808000 | 2.828000 |  
GRB120212A   |    514709    | 1.045760e+00 | 2.932360e-01 | 2.132000e+00 | 1.217080e+00 | 0.000000e+00 | 1.852380e+00 | 1.019280e+00 | 0.000000e+00 | 1.659530e+00 | 5.175980e-01 | 0.000000e+00 | 1.118540e+00 | 1.440460e+00 | 0.000000e+00 | 4.298560e+00 | 3.799730e+00 | 1.930290e+00 | 5.670120e+00 | 4.722590e+00 | 2.273310e+00 | 7.642000e+00 | 0.02 | 1.616000 | 1.636000 |  
GRB120211A   |    514586    | 9.943740e-01 | 0.000000e+00 | 1.704740e+00 | 7.564830e-01 | 2.776100e-01 | 1.102050e+00 | 3.848160e-01 | 3.795340e-02 | 8.179470e-01 | 1.301540e-01 | 0.000000e+00 | 4.649260e-01 | 2.811240e-01 | 0.000000e+00 | 1.476530e+00 | 2.265700e+00 | 1.242560e+00 | 3.278150e+00 | 2.413810e+00 | 1.254150e+00 | 3.767940e+00 | 0.02 | 6.400000 | 6.420000 |  
GRB120121A   |    512164    | 1.288480e+00 | 5.502500e-01 | 2.117800e+00 | 1.006480e+00 | 5.779740e-01 | 1.434480e+00 | 5.282150e-01 | 2.067100e-01 | 8.684420e-01 | 1.832780e-01 | 0.000000e+00 | 4.053480e-01 | 4.014440e-01 | 0.000000e+00 | 1.113240e+00 | 3.006380e+00 | 1.717880e+00 | 4.299210e+00 | 3.224530e+00 | 1.854750e+00 | 4.599070e+00 | 0.02 | -3.704000 | -3.684000 |  
GRB120119A   |    512035    | 1.002540e-03 | NaN | NaN | 1.528730e-02 | NaN | NaN | 1.735890e-01 | NaN | NaN | 4.350110e-01 | NaN | NaN | 1.504040e+01 | NaN | NaN | 5.796850e-01 | NaN | NaN | 1.505010e+01 | NaN | NaN | 0.02 | 9.428000 | 9.448000 |  
GRB120118B   |    512003    | 4.837610e-01 | NaN | NaN | 5.286200e-01 | NaN | NaN | 4.111840e-01 | NaN | NaN | 1.966640e-01 | NaN | NaN | 5.250120e-01 | NaN | NaN | 1.620560e+00 | NaN | NaN | 1.948950e+00 | NaN | NaN | 0.02 | 3.428000 | 3.448000 |  
